Timestamp,Luftfeuchtigkeit,Kabel Thermometer,,Temperatur Sensor 2,Luftdruck relativ,Luftdruck absolut,lux,RSSI,,,Ausensensor
16.12.2023 05:57:56,"90,8","4,69",,"6,28","1002,89","1037,96",0,-52,,,
16.12.2023 06:26:14,"90,5","4,56",,"6,2","1003,22","1038,3",0,-53,,,
16.12.2023 06:54:28,"90,3","4,63",,"5,99","1003,04","1038,12",0,-56,,,
16.12.2023 07:22:37,90,"4,06",,"5,84","1003,26","1038,34",0,-52,,,
16.12.2023 07:50:49,90,"3,44",,"5,26","1003,54","1038,64","0,34",-53,,,
16.12.2023 08:19:07,"90,5","3,44",,"5,08","1003,82","1038,92","16,41",-53,,,
16.12.2023 08:47:19,"90,6","3,69",,"5,13","1003,84","1038,94","66,67",-53,,,
16.12.2023 09:15:37,"90,8","4,13",,"5,8","1003,93","1039,04","136,67",-55,,,
16.12.2023 09:43:55,"89,2","4,81",,"6,23","1004,27","1039,38","171,67",-53,,,
16.12.2023 10:12:11,"88,6","4,69",,"6,33","1004,56","1039,69","153,33",-53,,,
16.12.2023 10:40:29,"87,7","5,19",,"6,6","1004,61","1039,74","193,33",-53,,,
16.12.2023 11:08:50,"87,8","5,75",,"7,01","1004,55","1039,68","318,33",-55,,,
16.12.2023 11:37:04,"86,4","6,5",,"7,69","1004,48","1039,6","336,67",-55,,,
16.12.2023 12:05:26,"84,4","6,5",,"8,05","1004,49","1039,61","296,67",-56,,,
16.12.2023 12:33:38,"82,4","6,81",,"8,32","1004,41","1039,54","281,67",-53,,,
16.12.2023 13:01:58,"82,4","7,13",,"8,78",1004,"1039,11","478,33",-53,,,
16.12.2023 13:30:15,"79,8",7,,"8,61","1003,76","1038,86","266,67",-55,,,
16.12.2023 13:58:29,"78,1","7,44",,"9,1","1003,36","1038,45","563,33",-53,,,
16.12.2023 14:26:43,"76,4","7,25",,"8,48","1002,85","1037,92","398,33",-55,,,
16.12.2023 14:55:00,"76,6","7,13",,"8,1","1002,51","1037,56","296,67",-55,,,
16.12.2023 15:23:09,74,"6,81",,"7,89","1002,53","1037,59","268,33",-54,,,
16.12.2023 15:51:22,"74,2","6,25",,"7,66","1002,67","1037,73","163,33",-52,,,
16.12.2023 16:19:36,"76,5","5,38",,"7,07","1002,65","1037,71","43,33",-55,,,
16.12.2023 16:47:48,"79,1","4,31",,"6,22","1002,33","1037,38","5,09",-52,,,
16.12.2023 17:15:57,"82,4","3,81",,"5,69","1002,15","1037,19",0,-53,,,
16.12.2023 17:44:13,"84,6","3,06",,"5,2","1002,39","1037,44",0,-55,,,
16.12.2023 18:12:23,"84,2","2,94",,"4,84","1002,39","1037,44",0,-54,,,
16.12.2023 18:40:34,85,"2,44",,"4,54","1002,53","1037,59",0,-54,,,
16.12.2023 19:08:44,"85,8","2,13",,"4,17","1002,52","1037,57",0,-54,,,
16.12.2023 19:36:58,"86,4",2,,"3,89","1002,57","1037,63",0,-54,,,
16.12.2023 20:05:11,87,"1,75",,"3,77","1003,07","1038,15",0,-54,,,
16.12.2023 20:33:22,"86,9","1,44",,"3,53","1003,25","1038,33",0,-58,,,
16.12.2023 21:01:37,"87,1","1,38",,"3,13","1002,79","1037,86",0,-57,,,
16.12.2023 21:29:47,"87,4","1,19",,"3,03","1002,52","1037,58",0,-58,,,
16.12.2023 21:57:58,"87,6","0,94",,"2,87","1002,68","1037,74",0,-56,,,
16.12.2023 22:26:11,"87,8","0,88",,"2,63","1002,72","1037,78",0,-55,,,
16.12.2023 22:54:26,"87,7","1,19",,"2,94","1002,8","1037,86",0,-56,,,
16.12.2023 23:22:41,89,"0,63",,"2,44","1002,37","1037,42",0,-56,,,
16.12.2023 23:50:57,"87,9","0,88",,"2,83","1002,27","1037,32",0,-55,,,
17.12.2023 00:19:13,"87,6","0,88",,"2,82","1002,26","1037,31",0,-58,,,
17.12.2023 00:47:22,"87,8","0,44",,"2,5","1002,61","1037,67",0,-56,,,
17.12.2023 01:15:38,"87,9","0,44",,"2,38","1002,58","1037,64",0,-51,,,
17.12.2023 01:43:49,"88,7","0,25",,"2,31","1002,42","1037,47",0,-56,,,
17.12.2023 02:12:02,"88,1","0,63",,"2,34","1002,25","1037,3",0,-56,,,
17.12.2023 02:40:16,89,"0,69",,"2,61","1002,52","1037,58",0,-54,,,
17.12.2023 03:08:31,"88,6",1,,"2,89","1002,4","1037,45",0,-55,,,
17.12.2023 03:36:50,"88,3","1,13",,"2,94","1002,32","1037,37",0,-55,,,
17.12.2023 04:05:06,"88,3","1,69",,"3,34","1001,94","1036,98",0,-53,,,
17.12.2023 04:33:16,"88,5","1,25",,"3,19","1001,97",1037,0,-54,,,
17.12.2023 05:01:31,89,"1,25",,"2,92","1001,75","1036,78",0,-55,,,
17.12.2023 05:29:44,"90,3","1,38",,"3,03","1001,58","1036,61",0,-54,,,
17.12.2023 05:57:59,"91,6","1,38",,"2,97","1001,53","1036,55",0,-53,,,
17.12.2023 06:26:15,"91,9","1,25",,"3,07","1001,65","1036,68",0,-54,,,
17.12.2023 06:54:28,92,"0,75",,"2,1","1001,5","1036,52",0,-53,,,
17.12.2023 07:22:45,"92,9","0,75",,"2,26","1001,48","1036,5",0,-53,,,
17.12.2023 07:50:58,"92,8","0,31",,"1,93","1001,55","1036,57","0,23",-54,,,
17.12.2023 08:19:08,"93,3","0,38",,"1,98","1001,5","1036,52",10,-53,,,
17.12.2023 08:47:20,"93,5","0,25",,"1,97","1001,61","1036,63","118,33",-54,,,
17.12.2023 09:15:40,"92,6","0,88",,"2,91","1001,24","1036,25","658,33",-55,,,
17.12.2023 09:44:13,"89,8","6,56",,"9,46","1000,65","1035,64","2773,33",-57,,,
17.12.2023 10:13:09,"66,6",11,,"16,51","1000,34","1035,32","4551,67",-56,,,
17.12.2023 10:41:37,"43,4","9,56",,"16,99","1000,13","1035,11",5295,-58,,,
17.12.2023 11:10:20,"39,2","12,75",,"19,69","999,98","1034,94",11205,-54,,,
17.12.2023 11:38:55,"37,8","14,06",,"23,05","999,8","1034,76","12393,33",-59,,,
17.12.2023 12:07:12,"32,2","12,06",,"24,08","999,39","1034,34","6046,67",-56,,,
17.12.2023 12:35:46,"30,1","12,56",,25,"999,02","1033,95","12004,17",-54,,,
17.12.2023 13:03:28,"31,8","9,06",,"16,61","999,91","1034,88","1246,67",-57,,,
17.12.2023 13:31:19,"44,5","8,5",,"11,39","999,84","1034,8",525,-58,,,
17.12.2023 13:59:33,"65,7","8,75",,"10,81","999,42","1034,37","451,67",-57,,,
17.12.2023 14:27:51,"69,3","8,75",,"10,92","999,06",1034,"358,33",-56,,,
17.12.2023 14:56:08,"69,5","8,81",,"10,73","998,98","1033,91","276,67",-58,,,
17.12.2023 15:24:18,"70,2","8,25",,"10,45","998,81","1033,74","213,33",-57,,,
17.12.2023 15:52:35,"73,1","7,31",,"9,68","998,84","1033,77",125,-52,,,
17.12.2023 16:20:42,"75,9","6,38",,"8,72","998,99","1033,93",40,-55,,,
17.12.2023 16:48:55,"79,4","5,63",,"7,95","999,04","1033,98","4,98",-59,,,
17.12.2023 17:17:09,"81,1","5,5",,"7,35","999,05","1033,99",0,-57,,,
17.12.2023 17:45:20,82,"4,44",,7,"999,03","1033,97",0,-57,,,
17.12.2023 18:13:29,"82,2","3,56",,"6,03","999,19","1034,13",0,-57,,,
17.12.2023 18:41:41,"82,8",3,,"5,53","999,45","1034,4",0,-56,,,
17.12.2023 19:09:52,"83,4","2,69",,"5,12","999,51","1034,46",0,-58,,,
17.12.2023 19:38:06,"83,9","2,56",,"4,66","999,48","1034,43",0,-57,,,
17.12.2023 20:06:19,"85,5","1,75",,"4,23","999,43","1034,38",0,-58,,,
17.12.2023 20:34:33,"84,7","1,94",,"4,12","999,32","1034,26",0,-56,,,
17.12.2023 21:02:48,"85,7","2,31",,"4,2","999,2","1034,15",0,-56,,,
17.12.2023 21:31:00,"86,8","1,56",,"3,92","998,98","1033,91",0,-56,,,
17.12.2023 21:59:14,"85,5","1,69",,"3,71","998,93","1033,86",0,-57,,,
17.12.2023 22:27:26,"86,8","1,25",,"3,4","998,89","1033,82",0,-52,,,
17.12.2023 22:55:40,"86,4","1,38",,"3,23","998,97","1033,9",0,-55,,,
17.12.2023 23:23:54,"87,3","0,94",,"3,07","998,82","1033,75",0,-57,,,
17.12.2023 23:52:05,"86,8","0,56",,"2,69","998,8","1033,72",0,-56,,,
18.12.2023 00:20:17,"86,3","0,5",,"2,59","998,7","1033,63",0,-57,,,
18.12.2023 00:48:29,"86,8","1,88",,"2,61","998,5","1033,41",0,-53,,,
18.12.2023 01:16:45,"90,7","2,13",,"2,98","998,34","1033,25",0,-57,,,
18.12.2023 01:45:01,"91,3","1,88",,"2,85","997,95","1032,85",0,-57,,,
18.12.2023 02:13:13,91,"0,94",,"2,39","998,07","1032,97",0,-56,,,
18.12.2023 02:41:26,"88,8","0,44",,"2,28","997,78","1032,67",0,-52,,,
18.12.2023 03:09:34,"88,4","0,19",,"1,95","997,6","1032,49",0,-56,,,
18.12.2023 03:37:48,"88,5","-0,25",,"1,74","997,59","1032,47",0,-59,,,
18.12.2023 04:06:01,"88,4","-0,19",,"1,59","997,37","1032,25",0,-52,,,
18.12.2023 04:34:15,"88,5","-0,44",,"1,37","997,2","1032,08",0,-54,,,
18.12.2023 05:02:30,"88,4","-0,63",,"1,25","997,09","1031,95",0,-53,,,
18.12.2023 05:30:42,"88,6","-0,75",,"1,19","997,03","1031,9",0,-52,,,
18.12.2023 05:58:57,"89,9","-1,06",,"0,84","997,19","1032,06",0,-52,,,
18.12.2023 06:27:05,90,"-1,25",,"0,61","997,31","1032,18",0,-54,,,
18.12.2023 06:55:19,"89,7","-1,44",,"0,58","997,48","1032,36",0,-52,,,
18.12.2023 07:23:32,90,"-1,75",,"0,04","997,38","1032,25",0,-51,,,
18.12.2023 07:51:45,"89,6","-1,44",,"0,04","997,35","1032,23","2,6",-52,,,
18.12.2023 08:19:57,"89,5","-1,13",,"0,37","997,55","1032,43",45,-52,,,
18.12.2023 08:48:10,"88,9",-1,,"0,48","997,18","1032,05",200,-53,,,
18.12.2023 09:16:38,"88,2","1,38",,"3,2","996,7","1031,55",680,-52,,,
18.12.2023 09:45:51,"83,5","11,38",,"15,55","995,47","1030,28","9825,83",-52,,,
18.12.2023 10:14:34,39,"11,56",,"18,91","995,42","1030,22","11652,92",-54,,,
18.12.2023 10:42:58,"36,9",14,,"21,86","995,11","1029,91",6445,-53,,,
18.12.2023 11:11:22,"29,4","14,44",,"23,27","995,15","1029,95","13456,25",-55,,,
18.12.2023 11:39:40,"28,7","14,25",,"24,43","995,12","1029,92",13390,-54,,,
18.12.2023 12:08:00,"25,6","10,38",,"24,99","995,03","1029,83","12975,42",-54,,,
18.12.2023 12:36:23,"26,4","10,69",,"24,34","994,72","1029,5",6100,-53,,,
18.12.2023 13:32:14,"47,2","6,81",,"10,8","995,58","1030,39",430,-52,,,
18.12.2023 14:00:26,"61,3","6,63",,"9,96","995,41","1030,22","353,33",-52,,,
18.12.2023 14:28:37,65,7,,"9,4","995,03","1029,83","587,5",-52,,,
18.12.2023 14:56:52,"67,3","6,94",,"8,86","994,71","1029,49","238,33",-51,,,
18.12.2023 15:25:07,"69,5","6,69",,"8,57","994,75","1029,54",185,-51,,,
18.12.2023 15:53:14,"69,8","5,31",,"8,23","994,57","1029,35","118,33",-51,,,
18.12.2023 16:21:27,"72,7","4,56",,"7,55","994,53","1029,3",40,-52,,,
18.12.2023 16:49:43,"74,7","4,06",,"6,81","994,47","1029,25","4,53",-52,,,
18.12.2023 17:17:57,"76,4","4,06",,"6,25","994,38","1029,15",0,-55,,,
18.12.2023 17:46:07,"77,6",4,,"6,07","994,28","1029,05",0,-56,,,
18.12.2023 18:14:20,"78,2","3,56",,"5,56","993,95","1028,71",0,-53,,,
18.12.2023 18:42:32,"79,5","3,44",,"5,29","994,1","1028,86",0,-52,,,
18.12.2023 19:10:44,"79,6","3,5",,"4,94","994,12","1028,88",0,-54,,,
18.12.2023 19:38:56,"80,7","3,31",,"4,91","994,2","1028,97",0,-54,,,
18.12.2023 20:07:08,"80,9","3,19",,"4,5","993,63","1028,37",0,-52,,,
18.12.2023 20:35:19,"82,5","3,38",,"4,48","993,07","1027,8",0,-52,,,
18.12.2023 21:31:44,"83,5","2,88",,"4,17","994,08","1028,84",0,-47,,,
18.12.2023 21:59:58,"84,5","2,5",,"3,87","993,27",1028,0,-50,,,
18.12.2023 22:28:05,"85,2","2,94",,"3,87","992,61","1027,32",0,-51,,,
18.12.2023 22:56:22,"86,3","2,94",,"3,85","992,35","1027,05",0,-54,,,
18.12.2023 23:24:32,"86,2","2,69",,"3,78","992,43","1027,13",0,-54,,,
18.12.2023 23:52:46,"86,4","1,94",,"3,56","992,37","1027,07",0,-54,,,
19.12.2023 00:20:57,"86,1","1,63",,"3,05","992,13","1026,82",0,-54,,,
19.12.2023 00:49:11,"87,3","1,38",,"2,34","991,9","1026,59",0,-54,,,
19.12.2023 01:17:25,"89,3","1,56",,"2,31","991,75","1026,43",0,-54,,,
19.12.2023 01:45:39,"90,2","1,56",,"2,5","991,43","1026,09",0,-50,,,
19.12.2023 02:13:55,90,"1,5",,"2,53","991,49","1026,16",0,-53,,,
19.12.2023 02:42:06,89,"1,25",,2,"991,34","1026,01",0,-54,,,
19.12.2023 03:10:23,"89,6","1,19",,"2,05","991,21","1025,87",0,-54,,,
19.12.2023 03:38:40,"89,2","1,19",,"2,13","991,29","1025,95",0,-54,,,
19.12.2023 04:06:51,"88,5","0,94",,"1,98","990,99","1025,64",0,-55,,,
19.12.2023 04:35:10,"88,4","0,69",,"1,85","990,75","1025,39",0,-55,,,
19.12.2023 05:03:15,88,"0,31",,"1,6","990,62","1025,26",0,-54,,,
19.12.2023 05:31:31,"87,9","0,31",,"1,56","990,53","1025,17",0,-55,,,
19.12.2023 05:59:43,"88,1","0,38",,"1,57","990,41","1025,04",0,-55,,,
19.12.2023 06:27:54,88,"0,38",,"1,51","990,4","1025,03",0,-54,,,
19.12.2023 06:56:06,"88,1","0,44",,"1,51","990,8","1025,45",0,-54,,,
19.12.2023 07:24:20,"88,1","0,38",,"1,42","990,41","1025,05",0,-54,,,
19.12.2023 07:52:32,"87,8","0,44",,"1,41","990,16","1024,79",0,-54,,,
19.12.2023 08:20:47,88,"0,44",,"1,42","989,75","1024,36","13,58",-54,,,
19.12.2023 08:49:01,"88,4","0,5",,"1,38","989,7","1024,31","13,33",-54,,,
19.12.2023 09:17:14,"88,9","0,63",,"1,61","989,8","1024,41","46,67",-54,,,
19.12.2023 09:45:29,"88,9","0,88",,"1,62","989,39","1023,99","93,33",-54,,,
19.12.2023 10:13:46,"89,3","1,13",,"1,93","989,18","1023,77",110,-52,,,
19.12.2023 10:42:02,"89,4","1,75",,"2,34","989,44","1024,04",200,-53,,,
19.12.2023 11:10:14,"89,2","1,69",,"2,48","988,89","1023,47",180,-52,,,
19.12.2023 11:38:30,"89,1","1,63",,"2,53","988,47","1023,04",140,-53,,,
19.12.2023 12:06:44,"89,3","1,63",,"2,4","987,93","1022,48","93,33",-53,,,
19.12.2023 12:35:05,"90,2","1,88",,"2,78","987,55","1022,09","166,67",-53,,,
19.12.2023 13:03:15,"90,2","2,13",,"2,89","987,07","1021,58","246,67",-53,,,
19.12.2023 13:31:30,"89,8","2,13",,"2,9","986,41","1020,9",120,-53,,,
19.12.2023 13:59:44,90,"2,13",,"2,89","986,23","1020,72","56,67",-53,,,
19.12.2023 14:28:01,"90,6",2,,"2,88","985,79","1020,26","51,67",-53,,,
19.12.2023 14:56:12,91,2,,"2,81","985,2","1019,66",45,-54,,,
19.12.2023 15:24:26,"91,8","2,13",,"2,84","985,07","1019,52","26,67",-54,,,
19.12.2023 15:52:40,"92,2","2,25",,"3,03","984,79","1019,23","18,33",-54,,,
19.12.2023 16:20:56,"91,8","2,31",,"2,95","984,52","1018,95","8,15",-53,,,
19.12.2023 16:49:14,"92,3","2,38",,"3,01","984,29","1018,71","0,11",-51,,,
19.12.2023 17:17:28,"92,5","2,69",,"3,34","984,06","1018,47",0,-53,,,
19.12.2023 17:45:42,"92,5","2,88",,"3,55","983,31","1017,69",0,-55,,,
19.12.2023 18:14:01,"92,3","2,88",,"3,6","982,4","1016,76",0,-53,,,
19.12.2023 18:42:14,"92,4",3,,"3,68","982,87","1017,24",0,-54,,,
19.12.2023 19:10:29,"92,8","3,06",,"3,76","982,62","1016,98",0,-54,,,
19.12.2023 19:38:44,"93,2","3,06",,"3,74","982,36","1016,72",0,-54,,,
19.12.2023 20:07:01,"93,7","3,31",,"3,92","981,98","1016,32",0,-54,,,
19.12.2023 20:35:14,"93,8","3,44",,"4,04","981,55","1015,87",0,-55,,,
19.12.2023 21:03:28,"93,4","3,56",,"4,19","981,33","1015,65",0,-54,,,
19.12.2023 21:31:43,"93,7","3,69",,"4,34","981,37","1015,69",0,-52,,,
19.12.2023 21:59:56,"93,6","3,63",,"4,28","981,18","1015,49",0,-52,,,
19.12.2023 22:28:15,"93,7","3,63",,"4,37",981,"1015,31",0,-50,,,
19.12.2023 22:56:26,"93,7","3,63",,"4,27","980,59","1014,88",0,-52,,,
19.12.2023 23:24:41,"93,6","3,56",,"4,31","980,56","1014,85",0,-52,,,
19.12.2023 23:52:57,"93,4","3,56",,"4,35","980,43","1014,72",0,-53,,,
20.12.2023 00:21:12,"93,6","3,63",,"4,3","980,22","1014,49",0,-52,,,
20.12.2023 00:49:27,"93,6","3,63",,"4,26","980,12","1014,4",0,-52,,,
20.12.2023 01:17:44,"93,6","3,56",,"4,45","980,4","1014,68",0,-50,,,
20.12.2023 01:46:01,"93,4","3,56",,"4,34","980,1","1014,37",0,-52,,,
20.12.2023 02:14:15,"93,5","3,56",,"4,35","980,02","1014,29",0,-53,,,
20.12.2023 02:42:32,"93,6","3,63",,"4,43","979,75","1014,01",0,-52,,,
20.12.2023 03:10:44,"93,7","3,75",,"4,52","980,02","1014,29",0,-52,,,
20.12.2023 03:39:01,"93,9","3,81",,"4,63","979,83","1014,1",0,-52,,,
20.12.2023 04:07:19,"93,9","3,94",,"4,66","980,08","1014,36",0,-52,,,
20.12.2023 04:35:32,"93,8","4,19",,"4,73","980,11","1014,39",0,-57,,,
20.12.2023 05:03:49,"94,3","4,31",,"4,97","980,41","1014,7",0,-57,,,
20.12.2023 05:32:05,"94,4","4,25",,"4,98","980,69","1014,98",0,-57,,,
20.12.2023 06:00:22,"94,4","4,56",,"5,22","980,7",1015,0,-53,,,
20.12.2023 06:28:36,"94,5","4,75",,"5,38","981,14","1015,45",0,-57,,,
20.12.2023 06:56:49,"94,6","4,5",,"5,3","981,43","1015,75",0,-57,,,
20.12.2023 07:25:02,"94,4","3,88",,5,"981,67","1015,99",0,-56,,,
20.12.2023 07:53:12,"93,5","3,13",,"4,35","981,66","1015,99","1,36",-58,,,
20.12.2023 08:21:26,"92,3","3,44",,"4,49","981,88","1016,22","8,33",-59,,,
20.12.2023 08:49:43,"92,4","3,69",,"4,49","982,01","1016,35","223,33",-56,,,
20.12.2023 09:18:02,"91,3","4,19",,"5,57","982,41","1016,76",465,-53,,,
20.12.2023 09:46:39,"88,9","6,13",,"8,91","982,32","1016,67","803,33",-58,,,
20.12.2023 10:14:43,78,"6,13",,"7,85","982,09","1016,43","1478,33",-56,,,
20.12.2023 10:42:54,"84,5","5,88",,"8,2","982,43","1016,79",525,-55,,,
20.12.2023 11:10:56,"80,9","4,69",,"6,19","982,4","1016,75","158,33",-56,,,
20.12.2023 11:39:06,"87,5","4,69",,"5,65","982,29","1016,64","81,67",-56,,,
20.12.2023 12:07:21,"88,6","4,88",,"5,83","981,91","1016,25","133,33",-56,,,
20.12.2023 12:35:37,"87,8","5,06",,"5,9","981,83","1016,16","168,33",-57,,,
20.12.2023 13:03:53,"87,5","5,13",,"6,08","981,79","1016,13",145,-57,,,
20.12.2023 13:32:07,"86,2","4,75",,"5,55","981,86","1016,2",65,-57,,,
20.12.2023 14:00:27,"87,5","5,56",,"6,51","981,35","1015,66",640,-58,,,
20.12.2023 14:28:44,"85,5",5,,"6,18","980,84","1015,13",460,-57,,,
20.12.2023 14:56:56,"85,4","5,25",,"6,19","980,67","1014,96","276,67",-61,,,
20.12.2023 15:25:10,85,"5,19",,"6,1","980,65","1014,95","101,67",-55,,,
20.12.2023 15:53:27,"85,5","5,13",,"5,98","980,7","1014,99","33,33",-56,,,
20.12.2023 16:21:37,"85,6","5,13",,"5,99","980,41","1014,69","15,51",-59,,,
20.12.2023 16:49:54,"86,6","5,25",,"6,04","980,24","1014,51","0,45",-54,,,
20.12.2023 17:18:07,"86,6","5,13",,"5,88","980,26","1014,53",0,-52,,,
20.12.2023 17:46:24,"87,7","5,25",,"6,02","980,28","1014,56",0,-53,,,
20.12.2023 18:14:39,88,"5,25",,"5,88","979,9","1014,16",0,-51,,,
20.12.2023 18:42:54,"89,1","5,19",,"5,97","980,22","1014,49",0,-54,,,
20.12.2023 19:11:07,"90,1","5,19",,"5,87",980,"1014,27",0,-53,,,
20.12.2023 19:39:22,"90,9","5,19",,"5,94","979,87","1014,13",0,-53,,,
20.12.2023 20:07:34,"91,2","5,19",,"5,91","979,49","1013,74",0,-55,,,
20.12.2023 20:35:50,"91,3","5,19",,"5,89","979,42","1013,67",0,-53,,,
20.12.2023 21:04:04,"91,1","5,25",,"5,91","979,24","1013,49",0,-53,,,
20.12.2023 21:32:15,"91,2","5,25",,"5,89","978,69","1012,92",0,-52,,,
20.12.2023 22:00:29,92,"5,25",,"5,89","978,69","1012,92",0,-54,,,
20.12.2023 22:28:43,"92,9","5,25",,"5,91","978,27","1012,48",0,-48,,,
20.12.2023 22:56:57,"93,1","5,31",,"5,94","977,77","1011,96",0,-51,,,
20.12.2023 23:25:11,"93,3","5,31",,"5,97","977,58","1011,76",0,-56,,,
20.12.2023 23:53:26,"93,4","5,5",,"6,06","977,15","1011,32",0,-55,,,
21.12.2023 00:21:42,"93,2","5,5",,"6,07","976,76","1010,92",0,-56,,,
21.12.2023 00:49:59,"93,4","5,44",,"6,01","976,37","1010,52",0,-56,,,
21.12.2023 01:18:16,"93,4","5,56",,"6,09","976,16","1010,3",0,-51,,,
21.12.2023 01:46:32,"93,8","5,63",,"6,18","975,55","1009,66",0,-56,,,
21.12.2023 02:14:47,"93,9","5,69",,"6,22","975,2","1009,3",0,-56,,,
21.12.2023 02:43:03,"93,9","5,81",,"6,34","974,92","1009,01",0,-55,,,
21.12.2023 03:11:17,"93,9","5,75",,"6,34","974,49","1008,57",0,-55,,,
21.12.2023 03:39:31,"94,1","5,88",,"6,44","973,84","1007,9",0,-56,,,
21.12.2023 04:07:51,"94,1","5,94",,"6,48","973,53","1007,57",0,-55,,,
21.12.2023 04:36:02,"94,2",6,,"6,48","973,1","1007,13",0,-57,,,
21.12.2023 05:04:18,"94,3","6,13",,"6,65","972,66","1006,67",0,-54,,,
21.12.2023 05:32:35,"94,6","6,25",,"6,78","972,54","1006,55",0,-54,,,
21.12.2023 06:00:48,"94,6","6,31",,"6,85","972,07","1006,07",0,-53,,,
21.12.2023 06:29:00,"94,5","6,38",,"6,89","971,47","1005,44",0,-52,,,
21.12.2023 06:57:18,"94,6","6,5",,"6,98","970,89","1004,84",0,-53,,,
21.12.2023 07:25:31,"94,5","6,56",,"7,06","970,74","1004,68",0,-52,,,
21.12.2023 07:53:44,"94,7","6,63",,"7,11","970,13","1004,05",0,-53,,,
21.12.2023 08:21:59,"94,8","6,69",,"7,18","969,96","1003,88","3,85",-53,,,
21.12.2023 08:50:18,"94,8","6,81",,"7,33","969,61","1003,51","11,67",-53,,,
21.12.2023 09:18:33,"94,7",7,,"7,51","969,6","1003,51","23,33",-56,,,
21.12.2023 09:46:51,"94,4","7,25",,"7,69","969,05","1002,93","108,75",-53,,,
21.12.2023 10:15:06,"94,5","7,31",,"7,82","968,49","1002,35","76,67",-55,,,
21.12.2023 10:43:22,"94,4","7,69",,"8,19","968,28","1002,14","138,33",-55,,,
21.12.2023 11:11:39,"93,9","7,69",,"8,22","967,1","1000,92","103,33",-57,,,
21.12.2023 11:39:57,94,"7,81",,"8,3","966,98","1000,79","61,67",-55,,,
21.12.2023 12:08:12,"94,1","7,94",,"8,51","965,91","999,69","162,08",-54,,,
21.12.2023 12:36:30,"94,1","8,06",,"8,61","965,56","999,33","88,33",-54,,,
21.12.2023 13:04:47,"94,1","8,25",,"8,81","964,9","998,64","106,67",-55,,,
21.12.2023 13:33:02,94,"8,38",,"8,94","964,82","998,56",90,-55,,,
21.12.2023 14:01:16,"94,2","8,44",,"8,98","964,48","998,21","161,67",-56,,,
21.12.2023 14:29:35,"94,3","8,63",,"9,12","963,95","997,66","56,67",-53,,,
21.12.2023 14:57:53,"94,4","8,75",,"9,31","964,08","997,79","53,33",-54,,,
21.12.2023 15:26:09,"94,5","8,88",,"9,42","963,87","997,57","31,67",-55,,,
21.12.2023 15:54:26,"94,7","8,81",,"9,42","963,56","997,25",5,-55,,,
21.12.2023 16:22:44,"94,9","8,88",,"9,5","964,02","997,73","4,64",-55,,,
21.12.2023 16:50:59,95,"8,88",,"9,48","963,7","997,4",0,-54,,,
21.12.2023 17:19:12,"94,6","8,63",,"9,29","963,69","997,39",0,-55,,,
21.12.2023 17:47:27,"94,4","8,44",,"8,99","963,83","997,54",0,-58,,,
21.12.2023 18:15:47,"94,4","8,56",,"9,13","963,58","997,27",0,-61,,,
21.12.2023 18:44:01,94,"8,5",,"9,05","964,4","998,13",0,-59,,,
21.12.2023 19:12:08,"94,5","7,06",,"7,96","964,44","998,17",0,-60,,,
21.12.2023 19:40:25,"91,2","6,94",,"7,69","964,71","998,44",0,-60,,,
21.12.2023 20:08:38,"91,2","6,94",,"7,42","964,83","998,57",0,-59,,,
21.12.2023 20:36:55,"91,7","7,06",,"7,63","965,11","998,86",0,-60,,,
21.12.2023 21:05:11,"90,8","7,63",,"7,91","964,81","998,55",0,-59,,,
21.12.2023 21:33:31,"89,6","7,25",,"8,21","965,59","999,35",0,-60,,,
21.12.2023 22:01:44,"91,2","7,69",,"8,02","965,9","999,68",0,-59,,,
21.12.2023 22:30:03,89,"7,63",,"8,08","966,27","1000,06",0,-55,,,
21.12.2023 22:58:18,87,"7,44",,"8,01","966,52","1000,32",0,-55,,,
21.12.2023 23:26:32,"84,8","7,38",,"7,98","966,9","1000,71",0,-59,,,
21.12.2023 23:54:44,"85,5","7,69",,"8,19","967,24","1001,06",0,-60,,,
22.12.2023 00:22:57,"84,3","7,5",,"8,02","967,64","1001,48",0,-60,,,
22.12.2023 00:51:13,"83,9","6,81",,"7,53","967,42","1001,25",0,-57,,,
22.12.2023 01:19:23,"83,8","6,81",,"7,49","967,64","1001,48",0,-60,,,
22.12.2023 01:47:41,"84,3",7,,"7,56","967,41","1001,24",0,-60,,,
22.12.2023 02:15:54,"82,8","6,63",,"7,34","967,41","1001,23",0,-59,,,
22.12.2023 02:44:12,"81,8","6,94",,"7,37","967,93","1001,77",0,-60,,,
22.12.2023 03:12:24,79,"6,56",,"7,35","968,04","1001,89",0,-59,,,
22.12.2023 03:40:37,"84,7","6,81",,"7,16","967,81","1001,65",0,-60,,,
22.12.2023 04:08:53,"82,9","7,19",,"7,57","967,72","1001,56",0,-60,,,
22.12.2023 04:37:07,"78,3","6,31",,"6,89","968,11","1001,96",0,-59,,,
22.12.2023 05:05:27,85,"6,56",,"7,05","968,44","1002,31",0,-60,,,
22.12.2023 05:33:41,"83,7","6,56",,"7,15","968,22","1002,08",0,-60,,,
22.12.2023 06:01:54,"83,6","6,63",,"7,06","968,68","1002,55",0,-60,,,
22.12.2023 06:30:13,"84,8","7,06",,"7,44","968,76","1002,63",0,-54,,,
